index,customer_city,customer_state,geo_lat,geo_lng,avg_delivery_time,total_payment_value,avg_payment_value,max_payment_value,cnt_payment_value,avg_delivery_time_formatted,delivery_time_days
1442,Gramado dos loureiros,RS,-27.441895840657565,-52.91480070999014,11 days 06:16:00,237.54,237.54,237.54,1,11 days,11
1443,Gramado xavier,RS,-29.26947082814445,-52.57834116709621,8 days 18:11:24,68.97,68.97,68.97,1,8 days,8
1451,Groairas,CE,-3.916800670844612,-40.38577720902622,17 days 05:18:35,178.5,178.5,178.5,1,17 days,17
2644,Paranhos,MS,-23.892317950135578,-55.42947870233529,14 days 03:56:08,309.99,309.99,309.99,1,14 days,14
1452,Grupiara,MG,-18.497290375148705,-47.722931665761166,21 days 14:42:03,148.94,148.94,148.94,1,21 days,21
2640,Paranapoema,PR,-22.656836069117308,-52.083648676568565,19 days 11:08:17,140.49,140.49,140.49,1,19 days,19
1453,Guabiju,RS,-28.542458167831455,-51.691383578716206,18 days 14:34:00,51.83,51.83,51.83,1,18 days,18
1460,Guairaca,PR,-22.938666076014126,-52.68734913823053,8 days 22:20:39,100.44,100.44,100.44,1,8 days,8
2665,Passagem franca,MA,-6.1798968851136795,-43.77918230870625,20 days 13:38:21,87.66,87.66,87.66,1,20 days,20
2667,Passo de camaragibe,AL,-9.250591921209962,-35.48615736906864,18 days 01:07:22,110.28,110.28,110.28,1,18 days,18
2562,Ouro verde do oeste,PR,-24.773798104953304,-53.90499628743192,9 days 15:29:22,27.38,27.38,27.38,1,9 days,9
1407,Girau do ponciano,AL,-9.884218075749796,-36.82478093494157,14 days 11:47:42,74.05,74.05,74.05,1,14 days,14
2708,Pedra lavrada,PB,-6.7576486810483125,-36.467601490733436,39 days 00:03:45,87.9,87.9,87.9,1,39 days,39
2707,Pedra do indaia,MG,-20.260530272029385,-45.20927693273886,12 days 14:36:27,96.08,96.08,96.08,1,12 days,12
1399,General camara,RS,-29.907748233916898,-51.77219644575039,22 days 23:13:03,106.87,106.87,106.87,1,22 days,22
1401,General maynard,SE,-10.685271419019744,-36.98595499961593,13 days 07:34:25,217.85,217.85,217.85,1,13 days,13
2699,Pavao,MG,-17.429588073089196,-41.000179991325815,8 days 03:29:49,75.63,75.63,75.63,1,8 days,8
1403,Gentio do ouro,BA,-11.430397447067516,-42.505532819090526,24 days 10:08:16,121.1,121.1,121.1,1,24 days,24
1406,Gilbues,PI,-9.831010545327752,-45.339144412421106,38 days 09:35:38,356.51,356.51,356.51,1,38 days,38
2693,Paulistania,SP,-22.57807210421951,-49.40335898887546,8 days 19:10:32,116.94,116.94,116.94,1,8 days,8
1410,Gloria de dourados,MS,-22.41768630779438,-54.229973123351876,20 days 22:14:53,76.0,76.0,76.0,1,20 days,20
1430,Gongogi,BA,-14.324173723619397,-39.46617528490307,13 days 21:26:11,52.13,52.13,52.13,1,13 days,13
2688,Paula freitas,PR,-26.205468507303863,-50.93207217140116,12 days 12:02:11,553.46,553.46,553.46,1,12 days,12
2687,Paula candido,MG,-20.873017430242566,-42.98126645882965,22 days 15:00:37,168.19,168.19,168.19,1,22 days,22
2684,Pau d'arco,PA,-7.833845096031688,-50.04147561161541,28 days 01:54:39,83.05,83.05,83.05,1,28 days,28
2683,Pau brasil,BA,-15.464697689957577,-39.65303845786902,21 days 23:02:44,315.92,315.92,315.92,1,21 days,21
1413,Godoy moreira,PR,-24.194417006485597,-51.92476732459786,12 days 21:12:51,1101.83,1101.83,1101.83,1,12 days,12
1417,Goiandira,GO,-18.134085496238615,-48.08697191028651,7 days 01:16:05,113.13,113.13,113.13,1,7 days,7
2673,Patis,MG,-16.86498107171183,-44.06830280816432,23 days 07:55:56,65.0,65.0,65.0,1,23 days,23
1429,Goncalves dias,MA,-5.155080975711676,-44.2998806578677,48 days 07:10:31,99.25,99.25,99.25,1,48 days,48
1464,Guamiranga,PR,-25.190694754814267,-50.80936362188927,8 days 12:28:35,284.89,284.89,284.89,1,8 days,8
1467,Guape,MG,-20.761896064993767,-45.92560939533259,19 days 03:09:03,210.48,210.48,210.48,1,19 days,19
2630,Paraju,ES,-20.340183139504454,-40.73167973417412,27 days 05:25:12,105.74,105.74,105.74,1,27 days,27
2576,Padre paraiso,MG,-17.074140117786982,-41.48690537761204,18 days 23:22:03,77.57,77.57,77.57,1,18 days,18
1543,Ibema,PR,-25.11697346722494,-53.01516267584668,11 days 01:10:06,173.89,173.89,173.89,1,11 days,11
1544,Ibertioga,MG,-21.433481249136186,-43.96320596072962,17 days 03:09:52,181.21,181.21,181.21,1,17 days,17
2589,Palmares paulista,SP,-21.086251669471906,-48.804567588986195,7 days 21:44:57,70.93,70.93,70.93,1,7 days,7
1551,Ibiara,PB,-7.503534731556231,-38.40753533783616,16 days 23:53:06,321.98,321.98,321.98,1,16 days,16
2583,Palhano,CE,-4.7456620869071395,-37.96176139959635,17 days 23:56:58,136.6,136.6,136.6,1,17 days,17
2579,Paineiras,MG,-18.90455108362535,-45.53364907227385,7 days 10:29:57,81.98,81.98,81.98,1,7 days,7
2577,Paial,SC,-27.254960532992147,-52.4994708847488,16 days 08:19:23,165.71,165.71,165.71,1,16 days,16
2575,Padre gonzales,RS,-27.4340091145216,-53.96116798493659,13 days 05:51:13,69.54,69.54,69.54,1,13 days,13
1471,Guapirama,PR,-23.51568493781539,-50.04347664703914,9 days 18:56:41,107.78,107.78,107.78,1,9 days,9
2574,Padre carvalho,MG,-16.347208540874067,-42.531075839373294,19 days 20:40:10,582.94,582.94,582.94,1,19 days,19
1556,Ibicuitinga,CE,-4.968975917103503,-38.63460467283003,22 days 10:01:33,54.62,54.62,54.62,1,22 days,22
2572,Pacuja,CE,-3.979862753185089,-40.696004315252104,18 days 10:31:40,538.39,538.39,538.39,1,18 days,18
2571,Pacotuba,ES,-20.762729094305136,-41.271606233951005,30 days 07:44:11,69.14,69.14,69.14,1,30 days,30
1558,Ibipeba,BA,-11.615597324539957,-42.05524258283478,14 days 19:56:07,86.39,86.39,86.39,1,14 days,14
1562,Ibiracatu,MG,-15.658948927022415,-44.15802205204321,11 days 22:55:32,148.15,148.15,148.15,1,11 days,11
2564,Ouvidor,GO,-18.232893885782634,-47.83426376593868,13 days 07:28:14,401.07,401.07,401.07,1,13 days,13
1564,Ibiracu,ES,-19.8315934465165,-40.37012574335158,18 days 05:32:53,57.5,57.5,57.5,1,18 days,18
2592,Palmeira d oeste,SP,-20.415904962736956,-50.7621543967218,8 days 10:16:24,64.42,64.42,64.42,1,8 days,8
1539,Ibarama,RS,-29.42229433913953,-53.12734721645147,14 days 19:25:26,167.92,167.92,167.92,1,14 days,14
1536,Iaras,SP,-22.871975474331105,-49.15636520455567,7 days 23:58:27,93.57,93.57,93.57,1,7 days,7
2598,Palminopolis,GO,-16.79339818324716,-50.16222221242237,12 days 18:04:41,237.94,237.94,237.94,1,12 days,12
2627,Paraiso do sul,RS,-29.723802873745612,-53.17918716660632,8 days 23:23:32,47.29,47.29,47.29,1,8 days,8
2625,Paraiso das aguas,MS,-19.029384395433585,-53.01467279197081,14 days 18:31:22,53.34,53.34,53.34,1,14 days,14
1489,Guarapua,SP,-22.250351684575868,-48.38464116202757,5 days 20:47:10,75.17,75.17,75.17,1,5 days,5
1491,Guaraquecaba,PR,-25.29716208409316,-48.324484470429816,9 days 07:43:44,63.37,63.37,63.37,1,9 days,9
1505,Guassusse,CE,-6.245078288454222,-38.91514533294594,11 days 06:32:46,169.92,169.92,169.92,1,11 days,11
1506,Guatapara,SP,-21.49647901357738,-48.030235561553184,9 days 08:56:44,87.97,87.97,87.97,1,9 days,9
1508,Guia lopes da laguna,MS,-21.465810035141246,-56.100716453723635,11 days 19:40:48,48.22,48.22,48.22,1,11 days,11
1510,Guimaraes,MA,-2.1312850313634097,-44.61132294153788,17 days 14:30:12,252.11,252.11,252.11,1,17 days,17
1512,Guiricema,MG,-21.00463525274551,-42.72034572426051,11 days 04:18:23,161.56,161.56,161.56,1,11 days,11
1514,Guzolandia,SP,-20.648744141754808,-50.65988903151416,10 days 00:10:19,143.31,143.31,143.31,1,10 days,10
1515,Heliopolis,BA,-10.678041392087644,-38.2827742057925,17 days 16:52:38,169.28,169.28,169.28,1,17 days,17
1517,Herval,RS,-32.024862536109026,-53.39285976614134,6 days 22:07:14,192.56,192.56,192.56,1,6 days,6
1519,Herveiras,RS,-29.455769003570744,-52.64869035735666,8 days 05:19:51,125.52,125.52,125.52,1,8 days,8
2605,Pancas,ES,-19.195901004272244,-40.84616628146892,17 days 12:48:26,198.9,198.9,198.9,1,17 days,17
1528,Hulha negra,RS,-31.401705514245453,-53.87636237472542,29 days 09:11:21,372.06,372.06,372.06,1,29 days,29
2602,Palmopolis,MG,-16.74456482624012,-40.41430611310587,15 days 07:49:29,113.2,113.2,113.2,1,15 days,15
1530,Humberto de campos,MA,-2.6262256796164127,-43.483555877271336,19 days 16:22:13,81.57,81.57,81.57,1,19 days,19
2405,Neopolis,SE,-10.32593083501133,-36.57752881665699,20 days 01:47:46,257.1,257.1,257.1,1,20 days,20
1722,Itagimirim,BA,-16.088461861107803,-39.614366066579244,10 days 08:17:19,193.06,193.06,193.06,1,10 days,10
715,Campo magro,PR,-25.375606922660335,-49.38601129666979,18 days 22:04:45,64.76,64.76,64.76,1,18 days,18
1982,Jurema,PE,-12.812998373308554,-38.731669333692956,17 days 14:33:31,54.34,54.34,54.34,1,17 days,17
1955,Jose boiteux,SC,-26.95440887163616,-49.62913949985476,17 days 20:20:21,165.0,165.0,165.0,1,17 days,17
2181,Marechal deodoro,AL,-9.731920433403758,-35.85914026286754,19 days 18:35:57,379.2,379.2,379.2,1,19 days,19
1957,Jose da penha,RN,-6.318504058090043,-38.28506234932829,18 days 10:07:31,196.43,196.43,196.43,1,18 days,18
2179,Marcos parente,PI,-7.120923086505935,-43.889738276564074,11 days 01:40:27,64.5,64.5,64.5,1,11 days,11
2177,Marcelino vieira,RN,-6.290720653421996,-38.16257764200831,78 days 04:22:39,169.02,169.02,169.02,1,78 days,78
1959,Joselandia,MA,-4.981589066943498,-44.6994777972306,45 days 01:23:45,109.18,109.18,109.18,1,45 days,45
1965,Jucas,CE,-6.522041472264161,-39.524344660950156,34 days 00:33:20,363.96,363.96,363.96,1,34 days,34
2172,Maranhaozinho,MA,-2.2444368174490115,-45.858553645784795,29 days 00:28:59,76.57,76.57,76.57,1,29 days,29
1983,Juripiranga,PB,-7.373340132679288,-35.23853209938073,18 days 16:33:29,157.99,157.99,157.99,1,18 days,18
1943,Joao dourado,BA,-11.347191540856294,-41.66100100991128,16 days 03:26:35,36.69,36.69,36.69,1,16 days,16
1984,Juru,PB,-7.5370001945181935,-37.818491479962844,12 days 22:35:59,919.38,919.38,919.38,1,12 days,12
2158,Maquine,RS,-29.657982816170207,-50.210125920847354,15 days 07:04:47,207.4,207.4,207.4,1,15 days,15
1987,Juruti,PA,-2.159039051529266,-56.08520031207944,27 days 17:18:27,75.53,75.53,75.53,1,27 days,27
2155,Mansidao,BA,-10.719509150237368,-44.034708491994536,12 days 00:39:56,65.79,65.79,65.78999999999999,1,12 days,12
2153,Manoel urbano,AC,-8.838577670536376,-69.2613848114748,12 days 11:15:26,248.71,248.71,248.71,1,12 days,12
1991,Jussiape,BA,-13.514781739067578,-41.59315952462811,7 days 01:47:29,53.79,53.79,53.79,1,7 days,7
2000,Lago verde,MA,-4.041771813184939,-44.93624756781053,22 days 05:53:19,134.01,134.01,134.01,1,22 days,22
2146,Manfrinopolis,PR,-26.14422230537972,-53.30975982980494,12 days 09:33:13,138.08,138.08,138.08,1,12 days,12
1951,Joaquim pires,PI,-3.505859167072549,-42.178031059879274,26 days 21:05:25,37.81,37.81,37.81,1,26 days,26
2187,Mariano moro,RS,-27.351152029483522,-52.144949415883694,5 days 22:36:46,137.26,137.26,137.26,1,5 days,5
2144,Mandirituba,PR,-25.770383610713115,-49.32480184605346,30 days 03:47:35,26.77,26.77,26.77,1,30 days,30
2206,Marques de souza,RS,-29.31989803725467,-52.101715835577885,28 days 18:11:15,45.0,45.0,45.0,1,28 days,28
1907,Jardim de piranhas,RN,-6.379302647549049,-37.34972885146611,14 days 20:35:29,48.74,48.74,48.74,1,14 days,14
2225,Matias olimpio,PI,-3.7160767249664968,-42.55389066321159,11 days 01:57:34,841.4,841.4,841.4,1,11 days,11
1909,Jardim olinda,PR,-22.55257661345575,-52.037545966940456,12 days 09:09:17,189.84,189.84,189.84,1,12 days,12
1918,Jaupaci,GO,-16.18353920367387,-50.95324986097566,13 days 15:53:33,105.28,105.28,105.28,1,13 days,13
1921,Jenipapo de minas,MG,-17.09007626642221,-42.25089176360698,7 days 07:04:53,22.58,22.58,22.58,1,7 days,7
2215,Mata,RS,-29.56152930010417,-54.45662672556166,9 days 02:14:45,418.35,418.35,418.35,1,9 days,9
1922,Jequeri,MG,-20.457497164435612,-42.660050901275355,32 days 11:16:24,676.84,676.84,676.84,1,32 days,32
2207,Martinesia,MG,-18.947673738116595,-48.17591170124266,10 days 01:38:36,53.23,53.23,53.23,1,10 days,10
1929,Jerico,PB,-6.553129279184607,-37.8057202178639,16 days 21:22:59,113.08,113.08,113.08,1,16 days,16
2189,Maribondo,AL,-9.575858848762762,-36.30347185082699,17 days 02:34:10,100.97,100.97,100.97,1,17 days,17
1930,Jeriquara,SP,-20.30830740964237,-47.59088430465742,14 days 03:52:45,144.65,144.65,144.65,1,14 days,14
2201,Mariopolis,PR,-26.354778741435545,-52.554335786909114,11 days 04:14:44,173.95,173.95,173.95,1,11 days,11
1937,Jiquirica,BA,-13.25683774423046,-39.571749613751855,47 days 06:35:20,519.93,519.93,519.93,1,47 days,47
1939,Joaima,MG,-16.66919901915369,-41.025485685035314,13 days 04:08:52,53.0,53.0,53.0,1,13 days,13
2195,Marilena,PR,-22.73724580824453,-53.03334337675801,13 days 02:44:40,107.87,107.87,107.87,1,13 days,13
2194,Marilandia do sul,PR,-23.748005928972272,-51.30400991404446,12 days 01:14:20,178.27,178.27,178.27,1,12 days,12
2192,Marilac,MG,-18.508114563074084,-42.08210977053469,9 days 08:26:29,942.78,942.78,942.78,1,9 days,9
2191,Mariental,PR,-25.50943247821568,-49.298553,20 days 04:59:11,1867.85,1867.85,1867.85,1,20 days,20
2001,Lagoa,PB,-6.5904930396973835,-37.91558188547208,44 days 22:30:07,180.76,180.76,180.76,1,44 days,44
2002,Lagoa d'anta,RN,-6.390625125871321,-35.59786898939086,20 days 06:03:49,194.34,194.34,194.34,1,20 days,20
1724,Itaguacu da bahia,BA,-11.009287926007138,-42.398968396755905,21 days 20:38:26,267.89,267.89,267.89,1,21 days,21
2095,Lutecia,SP,-22.339451604392778,-50.392418293507006,9 days 01:44:16,908.84,908.84,908.84,1,9 days,9
2025,Lagoinha do piaui,PI,-5.83736152435818,-42.6280274290776,22 days 19:32:49,149.61,149.61,149.61,1,22 days,22
2027,Laje do muriae,RJ,-21.2108929815207,-42.1185407791096,14 days 21:11:09,235.28,235.28,235.28,1,14 days,14
2107,Macaubal,SP,-20.80439845928851,-49.96359837466846,17 days 03:27:38,121.91,121.91,121.91,1,17 days,17
2029,Lajeado grande,SC,-26.85762444633593,-52.56748084406709,22 days 10:32:55,145.08,145.08,145.08,1,22 days,22
2032,Lamarao,BA,-11.795649902432892,-38.88365094145973,9 days 17:12:44,81.34,81.34,81.34,1,9 days,9
2102,Macambira,SE,-10.665217872914651,-37.542187247143936,35 days 20:04:21,259.15,259.15,259.15,1,35 days,35
2034,Lamim,MG,-20.7880292437573,-43.47340340801194,15 days 08:11:47,108.63,108.63,108.63,1,15 days,15
2036,Laranja da terra,ES,-19.89303063005784,-41.05797353760605,18 days 20:32:29,85.6,85.6,85.6,1,18 days,18
2048,Lavrinhas,SP,-22.560121483523087,-44.918835172991606,12 days 05:51:47,621.35,621.35,621.35,1,12 days,12
2023,Lagoao,RS,-29.22607242963758,-52.77555969880768,8 days 02:54:03,175.43,175.43,175.43,1,8 days,8
2084,Luis correia,PI,-2.88559212354207,-41.652642231169615,20 days 02:59:42,153.36,153.36,153.36,1,20 days,20
2051,Lencois,BA,-12.549771376744802,-41.384177801870244,12 days 01:08:13,307.68,307.68,307.68,1,12 days,12
2081,Lucena,PB,-6.932743709596139,-34.864933626529265,36 days 01:07:20,127.17,127.17,127.17,1,36 days,36
2053,Leoberto leal,SC,-27.508298192526862,-49.289790233969136,33 days 19:20:19,40.09,40.09,40.09,1,33 days,33
2055,Leopoldo de bulhoes,GO,-16.619398610966368,-48.7517449118924,18 days 05:26:13,300.76,300.76,300.76,1,18 days,18
2056,Leopolis,PR,-23.079269903595492,-50.75015201417223,14 days 22:28:00,31.38,31.38,31.38,1,14 days,14
2076,Loreto,MA,-7.087963525171027,-45.13612710992875,18 days 01:05:00,1643.64,1643.64,1643.64,1,18 days,18
2057,Liberato salzano,RS,-27.60021804678033,-53.07488226167071,11 days 15:24:49,31.22,31.22,31.22,1,11 days,11
2112,Machadinho,RS,-27.567860111684137,-51.668006307550215,65 days 18:59:54,65.6,65.6,65.6,1,65 days,65
1,Abadiania,GO,-16.193742416316265,-48.70952130337259,29 days 02:27:21,1025.52,1025.52,1025.52,1,29 days,29
2003,Lagoa da canoa,AL,-9.827487317738328,-36.7417918595071,46 days 00:33:17,204.53,204.53,204.53,1,46 days,46
2128,Maiquinique,BA,-15.62552359210591,-40.26376458018532,16 days 03:20:33,139.48,139.48,139.48,1,16 days,16
2006,Lagoa de sao francisco,PI,-4.392026961078054,-41.59335864969289,13 days 19:10:35,107.02,107.02,107.02,1,13 days,13
2140,Manaira,PB,-7.724392467414579,-38.18546713690376,15 days 23:48:13,147.4,147.4,147.4,1,15 days,15
2139,Mamonas,MG,-15.047725331864479,-42.951985807529596,15 days 03:21:25,246.36,246.36,246.36,1,15 days,15
2007,Lagoa de velhos,RN,-6.000320081801697,-35.869540046256034,18 days 23:06:46,234.19,234.19,234.19,1,18 days,18
2009,Lagoa do mato,CE,-4.2386007227785445,-39.06652089566502,31 days 07:33:54,61.62,61.62,61.62,1,31 days,31
2134,Malhador,SE,-10.658574370171172,-37.30730703260873,21 days 16:22:12,58.14,58.14,58.14,1,21 days,21
2011,Lagoa do piaui,PI,-5.409658556365997,-42.64681246377987,22 days 17:50:48,106.38,106.38,106.38,1,22 days,22
2013,Lagoa dos patos,MG,-16.985899346747413,-44.589809914457916,8 days 17:52:41,74.05,74.05,74.05,1,8 days,8
2014,Lagoa dos tres cantos,RS,-28.56831640537261,-52.8534827272249,15 days 18:04:20,91.18,91.18,91.18,1,15 days,15
2115,Machados,PE,-7.68635723406433,-35.51526769658776,14 days 03:42:54,142.66,142.66,142.66,1,14 days,14
2125,Magalhaes de almeida,MA,-3.3949528767013546,-42.2053222182116,25 days 01:58:43,323.52,323.52,323.52,1,25 days,25
2122,Mae d'agua,PB,-7.244857649640924,-37.41807066724696,13 days 00:47:10,90.89,90.89,90.89,1,13 days,13
2019,Lagoa real,BA,-14.036242095465619,-42.141503947059995,12 days 22:16:56,459.92,459.92,459.92,1,12 days,12
2020,Lagoa salgada,RN,-6.122106000000002,-35.475278930623794,35 days 15:01:13,82.72,82.72,82.72,1,35 days,35
2119,Madalena,CE,-4.842097370780366,-39.56462337909636,22 days 18:14:56,176.24,176.24,176.24,1,22 days,22
2118,Macuco de minas,MG,-21.062990905913566,-44.6335216202426,16 days 02:36:46,215.14,215.14,215.14,1,16 days,16
2117,Macuco,RJ,-21.98476686864408,-42.25244838242634,13 days 01:17:37,90.88,90.88,90.88,1,13 days,13
2116,Macieira,SC,-26.855407180080487,-51.37578670302245,22 days 03:23:31,55.56,55.56,55.56,1,22 days,22
2229,Mato rico,PR,-24.702111221053855,-52.159168671726796,13 days 03:10:41,92.65,92.65,92.65,1,13 days,13
1905,Jardim abc de goias,GO,-21.46782908813674,-56.171869203037616,9 days 11:06:32,34.09,34.09,34.09,1,9 days,9
2231,Matoes,MA,-5.521318854487161,-43.203509560192636,15 days 03:41:26,106.3,106.3,106.3,1,15 days,15
2341,Montividiu do norte,GO,-13.352843374404667,-48.690562356137626,18 days 04:25:50,33.09,33.09,33.09,1,18 days,18
2357,Morro do pilar,MG,-19.219598574626463,-43.38193923972434,13 days 06:00:55,87.64,87.64,87.64,1,13 days,13
2354,Morro de sao paulo,BA,-16.746867739073753,-41.47408760772705,23 days 19:31:59,832.0,832.0,832.0,1,23 days,23
2353,Morro da garca,MG,-18.543011590275103,-44.60180934821425,14 days 20:24:03,227.14,227.14,227.14,1,14 days,14
1763,Itapage,CE,-3.6873325423106107,-39.58357917958479,18 days 03:23:27,236.13,236.13,236.13,1,18 days,18
2351,Morro agudo de goias,GO,-15.315496976111609,-50.05803955934807,19 days 11:22:29,50.68,50.68,50.68,1,19 days,19
1766,Itaparica,BA,-12.898324480246515,-38.66868381743051,15 days 05:39:29,188.36,188.36,188.36,1,15 days,15
1767,Itape,BA,-14.895676991964441,-39.42531918821103,12 days 23:48:10,258.56,258.56,258.56,1,12 days,12
2337,Monteiropolis,AL,-9.603077766424372,-37.24771684332587,34 days 22:17:14,203.43,203.43,203.43,1,34 days,34
2359,Morro redondo,RS,-31.59224096153106,-52.624349365652066,14 days 05:25:13,233.66,233.66,233.66,1,14 days,14
1794,Itaporanga d'ajuda,SE,-11.021379321312708,-37.324067404588725,49 days 01:04:36,263.24,263.24,263.24,1,49 days,49
2333,Monte santo,BA,-10.438905632289902,-39.33166015708399,27 days 11:35:24,40.0,40.0,40.0,1,27 days,27
2331,Monte gordo,BA,-12.625605667070458,-38.074572836797316,37 days 03:15:05,224.17,224.17,224.17,1,37 days,37
2326,Monte bonito,RS,-31.63880715441437,-52.41553423919472,31 days 01:47:15,50.34,50.34,50.34,1,31 days,31
2325,Monte belo do sul,RS,-29.16319437700109,-51.63695370139826,10 days 20:18:32,116.74,116.74,116.74,1,10 days,10
1805,Itarema,CE,-2.9317494177419348,-39.90751859461361,19 days 06:26:38,99.95,99.95,99.95,1,19 days,19
1810,Itatiba do sul,RS,-27.38373094718698,-52.45613166957615,17 days 09:28:43,55.95,55.95,55.95,1,17 days,17
2320,Monte alverne,RS,-29.63334025597507,-52.389486761273076,12 days 01:03:28,282.01,282.01,282.01,1,12 days,12
2358,Morro grande,SC,-28.803420626886183,-49.714754963930766,19 days 18:25:29,158.58,158.58,158.58,1,19 days,19
2361,Morro vermelho,MG,-19.95826027121757,-43.69681781577193,15 days 03:23:24,40.99,40.99,40.99,1,15 days,15
2235,Matriz de camaragibe,AL,-9.156550877434656,-35.53292851997611,11 days 21:32:53,84.9,84.9,84.9,1,11 days,11
2383,Mussurepe,RJ,-21.84251257848949,-41.25341551332294,39 days 00:37:49,117.94,117.94,117.94,1,39 days,39
2397,Natividade da serra,SP,-23.377650255194677,-45.4439920506923,14 days 22:35:02,138.89,138.89,138.89,1,14 days,14
2395,Natercia,MG,-22.11828175878632,-45.51156447559829,13 days 00:30:56,57.5,57.5,57.5,1,13 days,13
1728,Itaguari,GO,-15.920650920587102,-49.60473019195852,19 days 21:01:21,913.7,913.7,913.7,1,19 days,19
2390,Nantes,SP,-22.619609862785907,-51.23805573941728,5 days 10:46:30,91.05,91.05,91.05,1,5 days,5
2389,Nacip raydan,MG,-18.455770957857247,-42.249104419606944,15 days 16:52:32,92.16,92.16,92.16,1,15 days,15
